Id_Registro;Id_Pais;Id_Pvcia;Id_Dpto;Fecha_Medicion;Id_Zona;Id_Actividad;Ingreso_Bruto;Costos_Directos;Margen_Bruto;Costos_Indirectos;Resultado_Neto;producción_(kg/ha);carga_(kg/ha);eficiencia_stock(%);destete(%)
1002547;32;10;27;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002548;32;10;31;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002549;32;10;39;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002550;32;10;72;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002551;32;10;75;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002552;32;10;89;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002553;32;10;106;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002554;32;10;107;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002555;32;10;112;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002556;32;10;113;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002557;32;10;178;01/08/2017;17;2;448;144;305;253;52;17;71;24;55
1002517;32;8;93;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002518;32;8;127;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002519;32;8;210;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002520;32;11;40;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002521;32;11;52;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002522;32;11;108;01/08/2017;15;2;983;289;694;221;472;34;109;31;70
1002590;32;3;115;01/08/2017;20;2;215;110;104;112;-8;7;19;38;78
1002591;32;3;208;01/08/2017;20;2;215;110;104;112;-8;7;19;38;78
1002592;32;3;172;01/08/2017;20;2;215;110;104;112;-8;7;19;38;78
1002446;32;5;140;01/08/2017;8;2;1766;337;1428;254;1174;63;215;29;67
1002489;32;6;49;01/08/2017;11;2;1834;435;1399;620;779;70;231;30;67
1002490;32;6;61;01/08/2017;11;2;1834;435;1399;620;779;70;231;30;67
1002491;32;6;62;01/08/2017;11;2;1834;435;1399;620;779;70;231;30;67
1002492;32;6;63;01/08/2017;11;2;1834;435;1399;620;779;70;231;30;67
1002493;32;6;110;01/08/2017;11;2;1834;435;1399;620;779;70;231;30;67
1002595;32;5;56;01/08/2017;8;2;1766;337;1428;254;1174;63;215;29;67
1002596;32;5;136;01/08/2017;8;2;1766;337;1428;254;1174;63;215;29;67
1002597;32;5;202;01/08/2017;8;2;1766;337;1428;254;1174;63;215;29;67
1002453;32;1;4;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002454;32;1;8;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002455;32;1;15;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002456;32;1;17;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002457;32;1;25;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002458;32;1;30;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002459;32;1;37;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002460;32;1;43;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002461;32;1;59;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002462;32;1;67;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002463;32;1;69;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002464;32;1;74;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002465;32;1;77;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002466;32;1;78;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002467;32;1;79;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002468;32;1;76;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002469;32;1;81;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002470;32;1;111;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002471;32;1;116;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002472;32;1;118;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002473;32;1;125;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002474;32;1;128;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002475;32;1;129;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002476;32;1;131;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002477;32;1;134;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002478;32;1;139;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002479;32;1;141;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002480;32;1;145;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002481;32;1;152;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002482;32;1;160;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002483;32;1;166;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002484;32;1;176;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002485;32;1;180;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002486;32;1;198;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002487;32;1;206;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002488;32;1;211;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002598;32;1;119;01/08/2017;10;2;2750;355;2395;967;1428;92;293;31;72
1002523;32;1;7;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002524;32;1;35;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002525;32;1;86;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002526;32;1;92;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002530;32;1;214;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002533;32;4;168;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002534;32;8;12;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002535;32;8;31;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002544;32;11;83;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002545;32;11;87;01/08/2017;16;1;1835;583;1252;374;877;65;186;35;75
1002382;32;4;85;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002383;32;4;103;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002384;32;4;133;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002385;32;4;158;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002386;32;4;169;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002387;32;4;171;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002388;32;4;188;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002389;32;4;209;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002390;32;4;217;01/08/2017;2;1;4337;2066;2271;1476;795;157;436;36;65
1002391;32;2;6;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002392;32;2;40;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002393;32;2;69;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002394;32;2;157;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002395;32;2;185;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002396;32;2;200;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002397;32;2;207;01/08/2017;3;1;1207;563;644;448;196;46;195;24;60
1002379;32;1;24;01/08/2017;1;1;3304;1435;1869;1413;456;117;336;35;69
1002380;32;1;57;01/08/2017;1;1;3304;1435;1869;1413;456;117;336;35;69
1002381;32;1;53;01/08/2017;1;1;3304;1435;1869;1413;456;117;336;35;69
1002447;32;5;147;01/08/2017;9;1;780;261;519;192;327;29;144;20;50
1002593;32;5;192;01/08/2017;9;1;780;261;519;192;327;29;144;20;50
1002594;32;5;67;01/08/2017;9;1;780;261;519;192;327;29;144;20;50
1002505;32;6;99;01/08/2017;13;3;1208;519;689;313;376;51;132;39;-99999
1002558;32;12;18;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002559;32;12;36;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002560;32;12;97;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002561;32;12;108;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002562;32;12;117;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002563;32;12;177;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002564;32;12;184;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002565;32;12;187;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002566;32;12;189;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002567;32;12;192;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002568;32;13;173;01/08/2017;18;3;2931;1111;1820;1130;690;125;322;39;-99999
1002494;32;6;45;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002495;32;6;58;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002496;32;6;90;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002497;32;6;91;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002498;32;6;142;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002499;32;6;146;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002500;32;6;197;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002501;32;6;205;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002502;32;6;218;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002503;32;6;220;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002504;32;6;221;01/08/2017;12;3;5934;3605;2329;1982;346;284;482;59;-99999
1002527;32;1;149;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002528;32;1;173;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002529;32;1;182;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002531;32;1;215;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002532;32;4;84;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002536;32;8;38;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002537;32;8;42;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002538;32;8;51;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002539;32;8;132;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002540;32;8;162;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002541;32;8;165;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002542;32;8;167;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1002543;32;8;213;01/08/2017;16;3;5295;3078;2216;1857;359;260;492;53;-99999
1000451;32;2;1;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000452;32;2;2;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000453;32;2;3;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000454;32;2;4;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000455;32;2;22;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000456;32;2;47;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000457;32;2;66;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000458;32;2;71;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000459;32;2;96;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000460;32;2;120;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000461;32;2;121;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000462;32;2;129;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000463;32;2;135;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000464;32;2;143;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000465;32;2;163;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000466;32;2;189;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000467;32;7;65;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000468;32;7;114;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000469;32;7;153;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000470;32;7;154;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000471;32;7;155;01/11/2017;4;2;814;209;606;418;188;28;122;23;60
1000622;32;13;9;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000623;32;13;11;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000624;32;13;13;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000625;32;13;18;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000626;32;13;31;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000627;32;13;44;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000628;32;13;64;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000629;32;13;94;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000630;32;13;101;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000631;32;13;102;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000632;32;13;105;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000633;32;13;126;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000634;32;13;138;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000635;32;13;144;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000636;32;13;149;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000637;32;13;161;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000638;32;13;175;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000639;32;13;181;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000640;32;13;192;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000641;32;13;201;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000642;32;13;203;01/11/2017;19;2;773;235;538;427;111;27;101;27;60
1000492;32;5;21;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000493;32;5;31;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000494;32;5;48;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000495;32;5;60;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000496;32;5;81;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000497;32;5;88;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000498;32;5;100;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000501;32;5;179;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000502;32;5;191;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000503;32;5;195;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000504;32;5;196;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000505;32;12;80;01/11/2017;7;2;1164;397;767;423;344;43;205;21;60
1000472;32;2;10;01/11/2017;5;2;556;164;391;302;90;19;85;22;60
1000473;32;2;72;01/11/2017;5;2;556;164;391;302;90;19;85;22;60
1000474;32;7;22;01/11/2017;5;2;556;164;391;302;90;19;85;22;60
1000475;32;7;148;01/11/2017;5;2;556;164;391;302;90;19;85;22;60
1000476;32;7;164;01/11/2017;5;2;556;164;391;302;90;19;85;22;60
1000646;32;9;50;01/11/2017;21;2;254;129;125;119;6;8;19;26;60
1000647;32;9;7;01/11/2017;21;2;254;129;125;119;6;8;19;26;60
1000648;32;9;13;01/11/2017;21;2;254;129;125;119;6;8;19;26;60
1000649;32;9;151;01/11/2017;21;2;254;129;125;119;6;8;19;26;60
1000559;32;8;29;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000560;32;8;41;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000561;32;8;55;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000562;32;8;95;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000563;32;8;123;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000564;32;8;124;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000565;32;8;219;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000566;32;11;15;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000567;32;11;18;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000568;32;11;104;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000569;32;11;121;01/11/2017;14;2;498;147;351;145;206;17;59;29;65
1000477;32;4;28;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000478;32;4;31;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000479;32;4;45;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000480;32;4;54;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000481;32;4;98;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000482;32;4;137;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000483;32;4;156;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000484;32;4;159;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000485;32;4;170;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000486;32;4;183;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000487;32;4;186;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000488;32;4;199;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000489;32;4;204;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000490;32;4;212;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000491;32;4;216;01/11/2017;6;2;843;200;643;466;177;30;103;29;65
1000599;32;10;26;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000600;32;10;27;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000601;32;10;31;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000602;32;10;39;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000603;32;10;72;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000604;32;10;75;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000605;32;10;89;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000606;32;10;106;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000607;32;10;107;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000608;32;10;112;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000609;32;10;113;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000610;32;10;178;01/11/2017;17;2;473;170;303;263;39;17;71;24;55
1000570;32;8;93;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000571;32;8;127;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000572;32;8;210;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000573;32;11;40;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000574;32;11;52;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000575;32;11;108;01/11/2017;15;2;1038;321;717;232;484;34;109;31;70
1000643;32;3;115;01/11/2017;20;2;239;125;113;105;9;7;19;38;78
1000644;32;3;208;01/11/2017;20;2;239;125;113;105;9;7;19;38;78
1000645;32;3;172;01/11/2017;20;2;239;125;113;105;9;7;19;38;78
1000499;32;5;140;01/11/2017;8;2;1877;391;1486;262;1224;63;215;29;67
1000542;32;6;49;01/11/2017;11;2;1924;498;1426;644;782;70;231;30;67
1000543;32;6;61;01/11/2017;11;2;1924;498;1426;644;782;70;231;30;67
1000544;32;6;62;01/11/2017;11;2;1924;498;1426;644;782;70;231;30;67
1000545;32;6;63;01/11/2017;11;2;1924;498;1426;644;782;70;231;30;67
1000546;32;6;110;01/11/2017;11;2;1924;498;1426;644;782;70;231;30;67
1000652;32;5;56;01/11/2017;8;2;1877;391;1486;262;1224;63;215;29;67
1000653;32;5;136;01/11/2017;8;2;1877;391;1486;262;1224;63;215;29;67
1000654;32;5;202;01/11/2017;8;2;1877;391;1486;262;1224;63;215;29;67
1000506;32;1;4;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000507;32;1;8;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000508;32;1;15;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000509;32;1;17;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000510;32;1;25;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000511;32;1;30;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000512;32;1;37;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000513;32;1;43;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000514;32;1;59;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000515;32;1;67;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000516;32;1;69;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000517;32;1;74;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000518;32;1;77;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000519;32;1;78;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000520;32;1;79;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000521;32;1;76;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000522;32;1;81;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000523;32;1;111;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000524;32;1;116;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000525;32;1;118;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000526;32;1;125;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000527;32;1;128;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000528;32;1;129;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000529;32;1;131;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000530;32;1;134;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000531;32;1;139;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000532;32;1;141;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000533;32;1;145;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000534;32;1;152;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000535;32;1;160;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000536;32;1;166;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000537;32;1;176;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000538;32;1;180;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000539;32;1;198;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000540;32;1;206;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000541;32;1;211;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000655;32;1;119;01/11/2017;10;2;2900;404;2496;995;1502;92;293;31;72
1000576;32;1;7;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000577;32;1;35;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000578;32;1;86;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000579;32;1;92;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000583;32;1;214;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000586;32;4;168;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000587;32;8;12;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000588;32;8;31;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000597;32;11;83;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000598;32;11;87;01/11/2017;16;1;1834;643;1191;390;801;65;186;35;75
1000435;32;4;85;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000436;32;4;103;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000437;32;4;133;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000438;32;4;158;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000439;32;4;169;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000440;32;4;171;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000441;32;4;188;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000442;32;4;209;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000443;32;4;217;01/11/2017;2;1;4263;2298;1965;1547;418;157;436;36;65
1000444;32;2;6;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000445;32;2;40;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000446;32;2;69;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000447;32;2;157;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000448;32;2;185;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000449;32;2;200;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000450;32;2;207;01/11/2017;3;1;1193;673;520;473;47;46;195;24;60
1000432;32;1;24;01/11/2017;1;1;3246;1616;1630;1476;155;117;336;35;69
1000433;32;1;57;01/11/2017;1;1;3246;1616;1630;1476;155;117;336;35;69
1000434;32;1;53;01/11/2017;1;1;3246;1616;1630;1476;155;117;336;35;69
1000500;32;5;147;01/11/2017;9;1;798;308;491;194;297;29;144;20;50
1000650;32;5;192;01/11/2017;9;1;798;308;491;194;297;29;144;20;50
1000651;32;5;67;01/11/2017;9;1;798;308;491;194;297;29;144;20;50
1000558;32;6;99;01/11/2017;13;3;1065;577;488;344;145;51;132;39;-99999
1000611;32;12;18;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000612;32;12;36;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000613;32;12;97;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000614;32;12;108;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000615;32;12;117;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000616;32;12;177;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000617;32;12;184;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000618;32;12;187;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000619;32;12;189;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000620;32;12;192;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000621;32;13;173;01/11/2017;18;3;2537;1232;1305;1213;93;125;322;39;-99999
1000547;32;6;45;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000548;32;6;58;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
